Class,feat 0,feat 1,feat 2,feat 3,feat 4,feat 5,feat 6,feat 7,feat 8,feat 9,feat 10,feat 11,feat 12,feat 13,feat 14,feat 15,feat 16,feat 17,feat 18,feat 19,feat 20,feat 21,feat 22,feat 23,feat 24,feat 25,feat 26,feat 27,feat 28,feat 29,feat 30,feat 31,feat 32,feat 33,feat 34,feat 35,feat 36,feat 37,feat 38,feat 39,feat 40,feat 41,feat 42,feat 43,feat 44,feat 45,feat 46,feat 47,feat 48,feat 49,feat 50,feat 51,feat 52,feat 53,feat 54,feat 55,feat 56,feat 57,feat 58,feat 59,feat 60,feat 61,feat 62,feat 63,feat 64,feat 65,feat 66,feat 67,feat 68,feat 69,feat 70,feat 71,feat 72,feat 73,feat 74,feat 75,feat 76,feat 77,feat 78,feat 79,feat 80,feat 81,feat 82,feat 83,feat 84,feat 85,feat 86,feat 87,feat 88,feat 89,feat 90,feat 91,feat 92,feat 93,feat 94,feat 95,feat 96,feat 97,feat 98,feat 99,Cognition_Score
52.0,-3.6674959711999437,8.833662758224147,5.320332203013837,0.6202815420356369,-6.3460405565435885,-7.020021262218501,-7.509464103785843,8.384686759715988,1.548232909425607,3.9184779787386717,-9.937657803297592,9.525386716219433,6.210807592112387,-5.250482706841504,-5.243632143041516,-6.156256883829529,-2.719372072184046,0.8053245388312917,1.6105187065504722,-3.8568182317848922,0.3489262109279081,-6.11152371673866,-4.036709514834402,-5.252387645033574,1.1500565515004677,5.208888195426272,-5.63884976597415,-0.3396055784771306,2.3954018182333265,-9.45639243704416,3.951926720034046,-5.399479931888881,-8.787440504278372,9.754352943421166,9.347615087267915,6.128023917796851,-3.479578093598939,-8.552361925587713,4.298329629261795,-3.5009730872732012,-8.40439306496524,0.4193323241167123,-7.040993617874481,7.181480917448755,-4.5445075132094725,3.02147382800326,-4.851198290278429,1.1890151672375562,1.640575193734572,-6.170641219697828,9.285639724736201,5.358574791650287,9.108802144894451,6.799008723967668,0.9113761350020733,10.925993228821959,-7.690926754678933,-6.9403828170272135,-9.543635781011822,-4.936300587872324,-3.2077545396901606,-5.966522352281648,7.007710632610389,-3.407487801277381,-4.281969719849457,-0.3318943341995866,-8.70590722839125,6.184037459238048,-9.922180010829159,10.284619975246038,5.153636206476393,-6.134669764322365,-10.389708572949035,7.003453598595492,3.0323936160301814,3.38169274742397,6.710760068675576,-9.071251846107401,-1.6058978638731296,-6.383818231868622,5.222437277869309,2.228524871481569,-3.8425684845098096,-9.462843399509769,-3.783825491442156,-4.913433012876915,5.899499910709196,1.456140525001274,3.976074158653953,2.1021964437158758,-7.296526305840456,4.315000205005158,7.349512498552069,-0.02289752322088967,6.189708535770804,0.6194710619370822,-1.6960870747492316,-2.627996051370057,-10.893671280360715,-8.711679269204271,41.492207904681635
53.0,-1.657801228161401,8.973769801545359,6.03650171999414,2.3595852302747886,-6.445623895766998,-6.569513006116742,-8.259061615374137,8.45538790474155,0.7743671927052369,6.465659848008971,-9.486561010424634,8.866237719036116,7.359747339882043,-5.408393436070532,-4.190098963364457,-6.321638918717958,-3.7129025163660136,0.8665639305610193,-1.4315333294234314,-1.915542588782222,3.2435468930034315,-6.27074984144786,-2.1264318912050237,-3.295923697774032,-0.23223457317547036,4.4055314810922725,-5.433645402006944,1.7637893708282883,0.23014508506430253,-8.322361148973801,-0.6918376068742611,-7.643446483211157,-9.720800244772438,8.594790789581497,9.146682239304077,7.805731343002874,-3.980044493609689,-8.949374505347391,2.880652580973428,-2.330805991509515,-8.924201467699389,-0.7330523772778901,-8.482364631093478,7.596045402016035,-1.673933385875447,2.9813438943498607,-4.108367664127557,-0.366262067478632,0.2014936966115929,-7.138739316442383,10.211316876632468,5.110410227755861,8.520044406779778,9.267403431577193,2.4524787401656583,9.568462730133682,-7.224938458719257,-7.061148183962022,-6.827875193465719,-3.860876138113182,-2.1887105105257048,-3.4653731124136478,8.474782743727264,-2.7221347593788137,-4.665483137198474,0.14045300435968755,-7.098251595340956,6.407873010037354,-10.40690159899949,11.822764494985678,7.429204360718945,-6.692687133145592,-10.559641160733404,7.929913250819368,4.139861800767908,4.309003218721127,5.516424851632879,-8.161658848739089,-1.1904663122831411,-7.779426383027025,7.606503949145659,3.4357634899703533,-4.052425976045282,-8.015280893628521,-3.382798380289962,-2.422094679175954,6.791337731654615,2.586872738869203,7.419479445193184,1.6536955463854235,-6.281426550856007,5.044512081977857,5.309137554024086,0.5272624137482383,6.153368707355758,2.3219142983478873,0.9558280435183454,-1.8440264894480913,-8.935559551757805,-7.928413490509504,32.04174440341537
54.0,-0.03537401418271724,9.462814646062057,3.862799788738202,3.59494782945118,-6.251487168769419,-6.387392950424028,-8.530458708832935,8.943100282337861,1.2569595794314448,5.629906679245445,-10.266678072748022,9.99730839575993,7.597130927320844,-5.5710384623928855,-7.199414064229391,-6.109227503399289,-1.428989387917444,-0.9113232985549706,-0.5233895063481199,-3.0756525156888204,3.78978931928755,-7.417153138564494,-5.431117436396482,-1.882326236477661,0.5837811517144529,6.581728539761775,-5.985437010720128,1.1375874688796173,1.623173013491756,-7.240420346239306,2.1189336027839416,-3.6233105092904188,-8.66996705828454,9.1188419491355,8.216152113554186,5.858553817399643,-1.6905281591259897,-7.636216025431103,3.3165834763796753,0.2616460763771675,-6.9996505254865955,0.6088407032693138,-9.026377789960426,9.282296447066766,-6.696109067186314,2.4749120088236687,-2.57266576699266,0.3090955636767863,1.011893761246193,-5.832930286398736,10.325916188214766,3.424265407838525,8.376705649128942,7.690550769349142,5.558351708655171,9.045878439857708,-8.534658064333735,-6.016478878019374,-8.403939106201745,-5.669484580891121,-0.7029222913500155,-3.373850348670872,7.806278094630373,-1.4428183755357817,-2.930568072634338,-0.12560342828610782,-6.276173670386035,5.416585371572653,-6.589789275546262,8.931958741000495,6.289792131227901,-4.918251499651068,-9.439227261006168,8.630057619249987,6.215431015130653,7.4742749343552966,7.227509889511582,-7.837827369425518,-0.9137948303198324,-5.3817129978948675,6.325672340716292,1.6007917333760102,-1.5186449355961513,-5.665440386044557,-3.2542104238939262,-3.3824671741765444,6.065656621573153,4.221742570480692,7.245316918070234,-0.3032228707944446,-8.716105417458966,5.230147795986198,5.900728909433119,5.284483278246034,5.580289613641762,0.037750366432467514,1.3843934334306285,0.6556420539101593,-8.420989536498865,-7.776174785862831,37.04341728697797
55.0,-2.233612084717543,8.984156204104872,5.347563405592036,1.4652624849337832,-6.079366692996708,-6.639168918651055,-9.454261521734072,7.804581810246607,2.5862457246460737,5.10882076485737,-8.568630647139944,10.251681348331696,5.021927607035545,-6.646940187828389,-5.712810156009279,-6.831482042809217,-5.558102962948491,0.5076311715977156,-2.104583735072994,-3.8036203537900275,2.1884613698782247,-8.22349245051015,-1.7333438264302283,-2.5045872340862894,0.05639444585550346,6.434598198438996,-5.157684790702455,0.008018412902419558,0.5639723591944219,-8.91305251782948,2.256137380607488,-7.56122593577797,-8.639751966700011,7.238348116487822,8.397474240601003,5.048015693685704,-3.5887655270093384,-8.33334067923144,4.2122108277514245,-1.8599909511502473,-6.791386417142496,-0.29901208855711814,-8.702229416234658,8.468904450127395,-6.772661614438803,3.149062797836499,-3.2054898417960516,0.494431186790588,-1.1269689042401292,-6.411225746196411,9.37128105385234,7.266187041031529,9.020911452142325,7.131255795555987,2.2817041621574,7.122344166573886,-8.0727711902644,-6.443986603154873,-11.484643142207432,-4.854727349742008,-3.895772833755056,-4.453882906885536,5.596407951140322,-3.2828576159593212,-4.083133509308851,2.041568589554005,-8.791311754044804,4.340132465713328,-9.825431776574401,9.49735536753068,4.661725267882702,-5.375295880924539,-11.290533217820228,4.725259698247163,4.4339350027402356,2.372465705221441,4.951577346021574,-8.593519592388516,-2.6619158326051107,-6.902851104767837,6.1818853078346745,2.2853994014502628,-4.2078179169047445,-11.008974208552273,-4.301319178680466,-4.453681201808848,4.147988599136606,1.6008617630419315,9.438852904586396,-0.6982892865585604,-7.541560851090064,5.281940922468134,4.832170872737549,0.4284068273467827,5.218954669686577,0.04816239346776255,-0.6576195126088664,-1.9176827968831462,-8.692075206086143,-7.5213437961449285,69.01176814611696
56.0,-2.7764598758375554,8.289882860472115,2.709380555336682,-2.1658435803772385,-11.876965849224248,-9.463181382931564,-9.570704897392186,8.296615536664875,-0.922884941314217,1.3868060198123207,-13.218909221906218,7.353427658074537,5.340195220820649,-7.081499811167797,-7.809995840183025,-5.126018643638063,-2.748394834681557,-0.9591638915187781,-2.958703875513379,-5.365194560857307,2.6666863194867085,-8.332193413103955,-6.508839280026184,-5.823668025529894,-2.6108115261766534,4.063342713660283,-7.743523671508437,-1.4092617902174016,2.4192568652455937,-11.458636325904457,1.9569895555143735,-9.575817674172718,-10.710689175297185,8.755621688802657,6.967624336392973,4.7735135022273765,-6.918470876189721,-8.143278418817864,4.3273049388415785,-1.7699286832216368,-8.934165157165435,0.253347158716437,-9.778232849884557,7.1429490801729765,-7.639339825830451,3.3278141758830913,-4.906488743117219,-0.7740842733072817,1.0638245638702732,-7.456847055534867,5.985593471143396,0.30551171706954605,6.108058702751306,7.233531497108668,1.0189233573451983,8.522008200822508,-8.185341583402815,-8.280045800979334,-10.84839329732014,-5.316044369621177,-3.82198630632459,-4.959872521939509,5.954537942053235,-3.611878180605659,-6.668654522548229,-1.2036062323442804,-8.211317605829207,4.311784866067262,-9.433172897860715,7.300286928664951,5.895552426582696,-10.163211816617931,-10.499360212889217,6.799207350598744,1.4036290241502298,2.601094399335377,4.7650872910788475,-9.140457573070652,-5.341981737153214,-10.251571653961838,4.981413668544937,0.10702971212170231,-3.8700219985619677,-11.25236419886937,-4.773957268595388,-3.302747599737266,4.6810094016621635,4.018922409945189,6.005331553228626,-1.3405706913821158,-10.334703725698757,3.0393218665512878,6.394470148215782,-0.9970008886411161,3.5837127826508883,-2.4800870228364453,-3.3561179367110716,-1.4326786126035571,-12.122303322874126,-10.253465180158559,51.54217836697656
57.0,-1.9759149960569182,9.142327838117184,1.5067985620201996,0.14023755183517062,-5.229622857264407,-5.719149979109215,-9.01253917595626,8.60699935938537,2.4481144880253973,4.577844801404162,-9.842932213907961,10.648305704539759,7.885474547906376,-6.6829027344380005,-4.516857932508614,-7.530388995685707,-3.8922477392080665,-0.25929445005576235,-0.8211601555835846,-4.356179884310609,0.9178999186222068,-5.939154007240758,-3.296848899837577,-3.786521846702342,-3.113246260059798,3.226590132702684,-4.918230017938254,-1.9235798537290019,0.47301249165781,-8.879942884449331,2.6816232733020042,-6.713710002568027,-9.03249439871791,9.241751078678028,9.579623648979057,5.98570387402071,-3.8350381962993296,-8.853718422735705,2.6188905776502494,-1.5139669607807913,-7.579379243562751,0.4910821639872751,-8.991838265845697,9.485216763341386,-5.311029346542796,2.088140844685314,-3.8290839446176532,2.1452942740202525,2.72364208184214,-7.929753781261356,9.491417087207699,5.0431275267659466,8.559288798369298,8.307797327069364,3.075230051574008,8.361097232043972,-6.543700017718513,-6.154720572259615,-6.763313704498174,-3.289479484230089,-4.582430517518262,-4.646341409294039,7.11963422333164,-4.7555541442444245,-5.569645050767154,1.6456743655626758,-5.542874014315627,4.535123338679684,-8.611913243576222,8.15174206266325,4.820103418699359,-6.036883157326589,-9.270414712542841,5.670885115776969,4.18199551242282,3.43365992996221,2.8395556220751152,-8.54349648679926,-3.3718153242960325,-6.969611802383993,7.766701978359582,0.18530897797909063,-4.79626807426886,-8.651749459281843,-3.8664907594182014,-5.860154696604129,5.238821543752943,5.050643558195172,9.843757467539405,-0.8770983026722511,-6.986603706484601,3.1665429165171304,5.958464480536281,1.3407594503174642,3.9772520014701334,-0.6291657606094221,-2.3417392869562446,-0.40360411635278526,-9.914634961157503,-7.814025639002602,53.48667407304185
58.0,-1.3642669652450592,8.748119374004935,7.299236593005213,5.466446123482601,-7.55869310716287,-3.2999081457465502,-6.456367756305111,7.866119436337575,4.991568015250507,5.013011995673131,-9.93312408417799,9.567947053362412,6.673050961801659,-4.167878857989045,-5.745674238398062,-5.65781210135897,-4.100004032367098,1.8835918696708815,-0.13760282839062143,-2.382420030219491,4.99226122644682,-5.011017198474946,-5.033432053324954,-2.018053824744319,1.1327684928659973,6.27382785703135,-5.166333473018888,3.2037694893521422,3.0401721713311423,-10.45039477998589,2.2866211834648515,-5.3992089959828355,-8.27141231802361,11.150947264688064,10.521991738248975,8.001282636583815,-5.0644256589451215,-7.223987784447923,4.713326363561922,-0.7137772938691676,-6.241367522822996,0.9021955962507154,-8.267484832788222,9.76405037635172,-3.35285147847652,6.5941162300625695,-1.4586442015361438,0.6766186874524459,0.5792051035193448,-4.671628930136676,9.559192668365533,8.0145318247618,10.48196696801975,8.83102900031738,2.1566597065817135,9.021533817643773,-8.468794656833605,-4.670364174485056,-8.055511620236503,-1.8566937810513235,-2.70816955083236,-1.5769447582363005,8.354523243848137,0.018536807954940837,-3.7874757891688176,2.6507173868031164,-5.2797084235041165,6.782064219170631,-6.078677998620919,11.26592983090182,4.674873296959209,-4.60092966861718,-8.54253951325017,7.130611778539679,5.108502682711356,6.122790465781948,6.797988171834309,-7.740247841196518,0.22416587601638405,-8.780436110404745,7.67664648632199,3.321002733274201,-1.6091570697328552,-9.147341771732249,-1.4612367071164631,-2.8675648098425666,6.247827995272688,4.767335391292016,10.026775474426612,0.09501119617368026,-7.313676458148924,5.916526823329239,5.307642559553812,0.8854751706853241,5.609420120628158,-0.8264145107811155,3.2519709712885803,0.02907392615259674,-8.060952339144478,-6.780065239554277,50.71748731173692
59.0,-3.0947162982023735,8.863237216664736,3.0397114557636735,0.6608909936141174,-6.304048077495442,-7.381014765959891,-8.928791810818868,8.150594690237925,2.361063900848196,5.240994045934416,-10.250530526857764,11.065774032853007,7.113370674234381,-5.530766358663326,-7.043394775284859,-7.595137495523567,-4.376786950090705,0.7907998480681566,-2.179198509869653,-6.5462619714209485,1.0718077158319992,-9.278210146971388,-4.504087939060753,-0.9224999797132025,-1.4932684964016874,6.977978954571377,-7.357640327225644,0.007290053755514281,1.225102372562658,-9.751244980108778,1.8118466806933902,-4.9977894435016506,-9.419638022992837,8.21620312981264,8.571068742511198,6.121936077519222,-3.835566600510411,-7.910105077521128,3.288503795064908,0.4822710406096402,-7.802800911616773,-0.6412575970973992,-8.068319758871443,8.480487767535003,-5.9816672504465815,2.2782185986535053,-4.840008166075965,-0.31683616659158786,1.2122136599476194,-5.306119935070676,8.871194524789594,6.826532419490954,8.411673509098643,6.488588517506113,2.736320845424128,6.975867015655226,-7.3213414577058495,-5.929748837901314,-11.447018238679867,-4.815091095247022,-0.5390707281139127,-4.33819119971074,5.243449512164523,-2.6320827738513217,-3.6075410476173984,-1.412442465971385,-7.754817025550574,5.5206865187716065,-6.902072595067894,8.29012524422702,4.241585243195155,-6.846176089072305,-9.579809286189066,5.548828795064803,4.238084062074238,3.5237406143777066,4.46481240570463,-8.245262749117698,-3.831614942024114,-8.909631495185424,7.714274256097744,1.5734885468344713,-2.8983709891291825,-7.371558683804109,-4.38520804172244,-3.6710341421884634,3.8067014652755273,0.3759632397208339,7.701855530508119,-2.1570950431401146,-6.469336350966443,3.471607830356531,5.4986220094998695,1.486549976456197,6.6323478158591715,-1.2110265151347983,0.30944894883965546,-0.33247789175838816,-9.26383961595192,-8.783033659752885,60.44315424452486
60.0,-1.4093839678913116,7.86900463180187,5.319430687143496,2.7449813429565375,-8.717293938075526,-6.921577757893741,-10.113638290292402,7.276367662670047,2.2421670056559897,3.9527806264645577,-11.410552263964814,9.773066508164911,7.9806411593137465,-5.753728293954743,-6.398196910652466,-3.551857525390718,-3.526711317198516,0.08511240677073362,-1.1747717864432863,-4.00437186741425,1.911771977936375,-6.077693579538724,-3.3289254530183268,-2.3306981262584094,-0.2274548676971676,5.7005677960075865,-6.283072681534025,0.4831174758779009,0.6545872538732389,-9.399961812135734,2.503224975416961,-6.949736064821625,-8.818252293140308,10.108400267679194,8.424314259672872,5.837650387790276,-4.423178345988476,-8.012559381617764,3.145278098216893,0.9082478995796124,-7.921593611593097,0.9603784420729362,-8.670107441924825,8.151955587872104,-4.419352514135578,3.287281621683056,-4.495146929425848,0.6540283973904679,0.18765147907502788,-6.751643406163643,10.154320472985548,5.020419146247281,8.76252349297709,7.7570312263516525,3.761374565061569,9.8915955140666,-8.017238828661673,-5.844604682935989,-10.116017739466631,-2.4415167151795276,-2.7557415326512196,-5.529066710034963,8.879948965467682,-2.1894351639750345,-3.0269887402829863,1.6128901058945377,-8.941657413517532,6.406035281426675,-9.742107073191606,11.777626440439326,5.396474865823287,-8.027931634036255,-8.73164862461903,6.267688524584897,2.917682758634572,4.858404565386725,7.019785740312354,-7.929298708878704,-2.5060229950539523,-7.737209434858491,6.109857945128065,4.429573843757254,-1.8853273222507825,-9.579433270907366,-2.321011783789596,-3.4846534944538745,5.603850244477595,1.7161486074139813,6.570000339266095,-0.5391910321144027,-8.434759968964169,3.423580453508467,4.841561982180701,2.830204935391816,6.265651465227838,-1.2388738335053466,0.8959788978271056,-1.898846199186089,-8.612380796761949,-7.7754777457214015,50.126518995375065
61.0,-2.472966054927246,9.233710751879114,4.757517184975354,3.0718390834607887,-7.507411399609662,-6.363954351593713,-9.88562268171984,6.762403477491636,2.5698720391220347,6.171900401094833,-10.634972301982401,10.294708762766351,8.408700662665726,-6.680080263669703,-5.8023863931440225,-6.176026768972521,-4.932410611099403,1.9399188748494287,-1.1039060358471307,-4.3552991194042825,1.5292327634086222,-7.526219637746085,-2.3790167360702754,-1.2326189435736998,0.4566454565435287,6.895749582394763,-5.903288180689238,-0.27862744326544975,0.9899085905081643,-7.507743350361386,3.0446974865942913,-6.7073240203439175,-8.186564832827573,8.574031956109128,8.455547963583896,6.347981773810369,-5.099019418888513,-6.582977369826616,2.9952244724212647,0.6636231363232363,-8.499052559840052,1.2961013543383073,-8.481267034306642,9.924638201577249,-4.73360671123054,4.075301131262786,-4.192549699179058,-0.20426728206362532,0.9515224498926972,-7.28533072309639,10.165943904668854,4.848523710637085,9.432056901318319,9.15640705691448,3.9703556812248415,8.483532318363416,-6.341162374605117,-6.3441688501696865,-9.190668925619924,-2.910071062433395,-1.7851197192458463,-4.2227318042847175,7.785638361751866,-2.9393581646602067,-3.1147810973255945,1.7004645629479094,-7.531503352265104,7.186796700375987,-8.473596783049773,11.022216747669829,5.369155784393979,-7.015796763313635,-10.713561572066306,5.5702833348905365,4.405886965682343,4.231571705513876,5.8120162099711,-8.583128635996372,-3.429983648847219,-7.38979392713053,7.570724229366011,3.5673001680666587,-3.113377011232299,-10.96292528554141,-1.3528558728664422,-4.618784225856193,4.799086880161138,3.2579670221372994,10.384769426175687,0.30551917357891467,-6.441369098057537,5.374489240278067,5.823347845840202,2.542920257568822,7.400553076691958,0.4684152025322782,0.13585929071841635,-2.620103666850905,-8.980255590964052,-7.19963495536248,42.059261037534924
62.0,-2.5599679861564337,8.461472953896218,6.0030333121991895,3.8329160127287936,-8.094348666375916,-4.526332869743731,-9.56344671714782,4.896978490846617,1.4493398395263237,4.684818806782962,-10.902626585178046,9.598066922209004,7.5708947148365064,-5.940198083759838,-7.298888399133917,-5.643569758309825,-4.942574384021075,-0.5657821511704137,-0.6080524006703892,-2.9464583917400304,2.1506521386490376,-7.236627872249686,-2.436824618035847,-2.863391258653804,-1.5038327039678396,6.855685830228862,-5.1211749347700755,0.022965371053977335,0.8966701286741967,-8.814328720745925,3.7345332764057417,-5.6565024304439095,-7.523312328080017,9.040137148990013,8.253471764538343,4.961292971855672,-3.5820214050038137,-7.325575041340027,3.3968007978702235,-1.763062586682723,-7.910839456962525,-0.6921824063464621,-10.350421499186286,8.16575765254033,-5.586793497306753,3.945722811175181,-2.7490706888495895,0.22375358051380528,0.242590449531085,-6.884382934119456,8.271454582675545,4.1432799579176836,8.353772825091882,8.849664152636018,3.062182719383851,9.083110894479365,-6.540545772962365,-5.328705862053329,-9.937803428852742,-3.4951388024385506,-2.7991970376232524,-3.885487780187775,7.55316636247985,-2.2350377631088763,-3.5246872402960325,0.9609523145615589,-7.428577101394346,6.7596515094104275,-10.421564297684338,10.004283835933792,5.781640982716905,-6.632781021756061,-9.411250291792568,6.3705098033636816,3.659052227246407,6.464926294312923,5.16849585354127,-7.617135156152632,-1.9764625744698483,-7.107138863188735,6.891564218516878,1.5771959585588178,-2.9031493396028694,-8.73514098162295,-4.601548188145945,-3.115148409256925,3.0469930926507627,2.768712379863717,9.528082605663872,-0.03868393428520844,-9.04628024195767,4.210655397537917,4.804141675204135,2.0355463647801653,5.561999201152121,-0.1136556050337057,2.5628103133811693,-1.6732007217040452,-7.911077844367921,-6.763924112793045,32.61169609148222
63.0,-3.847798961323624,8.35217599572247,4.067844650950278,2.821149320485114,-5.81300831589771,-7.115380700065316,-8.401500789545613,7.632495484443824,2.8794662018284374,5.708887125502333,-10.15563505954119,10.41536974770578,8.722468370879477,-5.022238345675746,-6.457109957991996,-6.819401682805006,-4.818169495677881,0.9206346860966675,-0.8506336406059882,-5.554641400591862,1.2159680846584975,-9.22219334264676,-5.861277223850301,-2.8407380251231142,0.13125097222607973,4.703000191266984,-5.483581272623727,0.7233395210925935,2.1943942839078887,-8.395015406889785,3.7651784493306657,-6.036648752402081,-9.84316912554044,8.758441795019452,11.122435971945649,7.071977808629831,-6.400155391847736,-9.283478013596225,3.53817134619424,-2.886740417332149,-10.177257741245963,-0.012394680396848906,-9.490349449937613,8.152222576037301,-4.792956983770107,1.7014540198063006,-4.054178271100707,0.2217888752780269,0.33923407056874766,-7.069679279240106,11.14610277664345,6.6356462537563425,9.610369936924888,7.114439738494607,0.7020784686761075,8.805828422151723,-7.967919241797316,-5.8015427676621165,-10.610445694193597,-3.838843136427336,-1.7954038738341347,-6.979289076897755,6.409838361725359,-2.1667254601090242,-4.710283996431034,0.33033200736617174,-6.770882733569718,5.615101847873611,-7.325437478740849,10.013661757225488,4.599309514970299,-6.685117029602444,-10.43463714313713,5.09952332618565,3.7317633847741942,3.847014409616958,4.420368746200375,-8.914866741259933,-2.730925559074988,-8.896257434028913,7.16748027604409,3.562265597090512,-5.05319417173616,-8.861609839013136,-3.0064102643573607,-2.7466543311688203,4.383916267792372,1.5720813375544527,7.768372728161431,-1.525416113504424,-5.481083485161913,5.212597689756066,5.196778474866768,0.6146905898933723,6.15651085569347,-0.3110604260520977,1.1377462802901013,-0.915449149264488,-9.344028318623332,-8.12150961814146,51.75618450431098
64.0,-2.1175008188383666,9.04473867138814,3.9575084118834116,2.6590812929114094,-5.631261551941321,-4.983045383574367,-7.20558513260415,7.340322433473078,3.722520053119836,3.757519854586129,-6.775244879891552,11.078248259239391,6.881717572356193,-6.120845331050745,-4.078509993324216,-4.973276249895788,-3.7360087617169224,4.24180729163141,-0.8299175411691636,-4.387024953528454,2.3355139906624784,-6.850460942507158,-2.8426848823277635,0.5199510916057473,0.08556130688449004,5.649815296720331,-5.019110449839761,-0.12038992229139006,1.6385273237739018,-7.873759351449164,2.1469768713578987,-5.492207473945866,-5.749003342083621,10.718301226234022,9.470827932579159,7.731592787568443,-2.895693329420433,-4.6257151562038,4.511762168247205,2.5774616310789416,-4.297470583878182,1.5348374483997673,-11.694524653002315,9.323418283990566,-2.559859037731054,6.102860307870345,-2.6020882349726646,1.2751849760009726,3.9997517963840106,-5.330982695022117,9.897589436203756,6.797478922126006,10.061559902106916,9.628752231274946,2.9284426518975786,7.88499177058614,-6.208687625891496,-5.700931306581278,-5.901875727944837,1.714932898473652,1.0841751172857785,-4.133214258976631,7.229709918627081,-3.5334971039314764,-3.856322633330784,1.6498939077106627,-6.865799191382055,7.179765161844335,-6.713437941575996,12.19232969024067,6.393337689015727,-4.947869792458154,-8.209329183089036,7.02771164694395,4.685603192416751,6.694502853172606,4.197339001703119,-7.271520544521929,-3.2484684570067657,-6.63645854933186,8.698876715627081,7.199442679199187,-1.6892866370226116,-9.177448524852652,-3.393994417243096,-2.0255973552578466,5.927591234748773,3.919043611042025,7.813355937366781,0.2179469387615246,-6.321811401823971,6.5641971817553095,6.274074785215655,2.125198451879501,7.2756623559836715,2.7439585044566424,-1.0796298234887824,1.3371876735882844,-8.24743882043705,-5.979118103501173,47.65509649598592
65.0,-1.5989094264207098,10.305481122682076,6.352384644096563,4.171017821430677,-4.670232632336997,-5.017001600388566,-7.472179704816648,5.55939894074115,3.0469330160075847,7.150435385681574,-10.397024793697208,9.728620275420676,8.288782417285015,-4.819484540085547,-5.501097465264714,-7.1079055665010245,-3.8206434995686775,2.715518171691103,0.3412782809693373,-1.4962738143812815,6.195987521130611,-8.318823034490785,-2.2936740410586056,-1.9122123184169988,0.2610897908353076,6.775010250416852,-4.430150688227286,2.24070470354445,1.8489575306546941,-7.62149875013764,1.9482492888232303,-4.301571077089866,-7.161558160244497,10.559040559176896,9.538231391040753,7.904009285757808,-4.332702327306663,-5.89323425072686,4.986899406213829,-0.33330290204116486,-5.894522519602471,0.26573897686083275,-7.66471397145278,9.868464630056435,-2.4079864551197194,6.799512284354639,-1.9802546503105056,0.23310290334542705,1.994086051654397,-4.054782084407982,9.15122327822599,5.461048681028706,9.469184846274912,9.180679315806035,1.8625073384512236,6.520958223620845,-5.761902235665281,-6.502389742603927,-8.881245756188346,-2.0225300270033726,-0.20753123630175674,-2.3494495074869106,6.6468486899645605,-1.8447323768160104,-3.483454039793915,2.396987274092652,-6.799486914418857,6.405005849121109,-8.371506007750954,9.471483576664733,6.251500456135208,-4.073347113668149,-10.219494144750932,5.71951634981623,3.665189357495088,7.835346461018737,3.5597192095070085,-7.603589483452375,-3.8418628033443563,-7.303776858990421,8.681002778385281,2.3147414169452927,-1.6219409186405134,-5.917669793666842,-3.831946019406863,-1.2644479845320395,3.9415889582867956,1.4276132146876186,11.706733531802382,0.16279477698451128,-4.9625191614057185,5.5645535950722484,6.410160210956903,1.1774105033243698,6.599667764679197,1.844901413183685,2.8584816880476778,-0.047610956005199156,-8.962433557735464,-6.666689873343067,35.68539125217744
66.0,-2.1513571976658,9.737370690520462,5.439989234661592,2.4936753075480094,-7.102755758094488,-3.344101353512367,-5.943402703296419,12.371685715627994,2.7203607866494983,7.185755962991104,-9.938146517398879,11.486313589504963,10.461923150299707,-3.783246197584309,-5.035043594813736,-4.98156299997769,-4.051844571665732,1.3717527277632322,-1.801573358380865,-3.6556847706243456,3.5547962416100827,-7.141360941040021,-5.306973702704711,-0.49188065201009357,1.0984094343042101,5.105502816242199,-6.563782507060029,0.43869594151215546,1.7588710184464615,-7.131460776037795,4.021571465914167,-4.0108123867279915,-8.972985519104913,11.007929839869337,9.698932403859768,7.683250033536512,-3.091859255486417,-7.737188884384089,2.4439958714225893,0.30033665265092235,-7.126926442168027,2.406667519905211,-8.331394566380036,9.893249072652534,-3.7757673237797453,6.545512707911844,-3.773901594730054,1.7531744861477827,2.6985702867496757,-3.9765863253297726,9.906065487274565,6.604339642480868,10.632459924184706,8.481143927560437,2.830259561569196,10.232678722976372,-5.513406876197874,-4.719343984716378,-5.201839075706234,-2.1246626503101544,-1.8644567209261054,-1.960687298620937,7.888745499536734,-0.14527394881805167,-2.8725813635213155,1.354740746829592,-1.6071318618686972,6.687939804924228,-3.404054299120965,11.416984597334721,6.59835181194165,-5.563438038799216,-8.894876954553778,7.412598365369604,4.439764043984214,7.443704775897912,8.409784736308172,-6.517628873640093,-0.7867213053056172,-9.245758644132867,7.622859961243725,3.056382348737651,-1.04021672141926,-8.842219505880678,-2.0676872352112454,-1.9770732067865173,7.3444189156832245,3.4117514635293045,11.487983053870368,-1.5890400589149551,-6.934897526395078,3.751144952048638,6.9032511312777975,2.581391991133475,7.1786442691548285,0.9772414235628344,2.2790033045861646,0.12814129799710328,-9.999495700641033,-5.437121439053991,36.757638264314394
