InstanceId,X0,X1,X2,X3,X4,X5,X7,X8,X9,y
87,,0.23773256006152219,,-2.1998304276992484,-0.11299623612788583,-1.1684111512307105,0.3910319871709576,,0.4214180764982105,1
88,-0.12587169397351594,0.7467052768087107,-1.432723214030527,0.8439639535719823,-0.06365296499691467,-1.8745493394803012,0.6479600838732289,-0.40510859823947803,1.4081717912317944,0
89,1.3210609954076995,-0.527784074868948,-0.6823138683132159,-0.15358017377209038,-0.39921915441982936,,0.7092334719552609,0.7385198590980588,0.015747599768335917,0
90,-0.05705148634393183,,2.360360091730701,0.9695028149492141,0.6536086844204227,-0.5768295530753547,-0.6731022454455523,-0.35661942131689334,-0.2894806390358801,0
91,0.6920444793888738,-0.3130660603217486,0.6913804417292414,0.549507580518817,0.738577205098415,-0.04402162757641276,0.2143206867275197,0.2549083382470207,,0
92,-0.05740971808864003,0.2871515560292822,,,-0.22766120042864507,0.11799483162611292,0.0776303121008477,0.6957389602952277,0.971492685497457,0
93,0.09711302696867392,1.6068852224624783,-0.88310561849352,,-1.0540886875357858,,-0.21385932490515996,0.4110201100365887,,1
94,-0.47856669282120023,0.6232005901990989,-0.12280631884045733,0.2683786069544498,-0.36893232904419143,-1.2237409508899897,-0.07729790179289214,,0.039158427056798804,1
95,-0.7739153857152562,,,-1.8219841460095416,-0.6253120368566508,-0.5119880306574599,,0.005644582778397856,,1
96,,,0.23586564997125947,,1.0913925936855118,-0.7578221906182041,,-0.033989600290371985,-0.10286261281397018,1
97,0.686242230031502,-0.4943073887215279,,0.9964742924628691,-0.5480264659305671,0.17775332276450478,,-0.3179426079994809,0.3749688143739751,1
98,2.1934980768040657,-1.9010392797093332,-0.9655885194706627,-0.32785993509477906,0.13467677910804113,-1.4426255736135671,-0.8237834031742757,0.06483180624873179,-0.9325428741336709,0
99,2.754802849313941,0.2072611060613499,0.6981936267117345,,-0.8044893782951917,,-0.8285289922740035,0.3693849768474974,-0.8941204953844145,0
100,-0.1303105549878589,-1.8888729166978784,-1.8942964937624351,-0.7641334636489628,0.824819863526157,0.8346038446018544,-1.2710272153961315,1.1092138076258868,-0.3536843983224477,0
101,-0.9101698210242578,-0.3908763036539634,-0.25943403990949293,,-0.02473456173460558,-0.5292326544122049,-1.5525240434534504,,,0
102,0.11379916314590006,-0.9825672584301182,-0.7895870733643752,-2.167996797379364,,2.1952235281564323,,1.4067727910834629,-0.7727167661282652,1
103,-1.134585298161044,1.1527973811972225,-0.6629644049349449,2.1216096374637385,1.3934190449771908,-1.1337256287848785,-0.3540529766626852,,-0.37957754245453995,0
104,-0.03049389698689152,-1.5086708102545892,1.6120130833603408,0.8809385336964145,0.07488569127489761,-1.5934399784925137,2.983268999110137,0.4105663019223549,1.2372538124807977,0
105,-2.147703298138433,-0.3035134897123142,-0.23307768207253196,1.081493488242889,-0.9824433098300206,,,-0.17581624145701852,0.44721894678114826,0
106,-1.0332843815343642,,-1.7217762072819707,0.1391117166258356,,-0.16869137771232878,,1.8204199980875575,-0.35617957082498597,1
107,-0.9599079393303808,-1.2751657727030894,-1.0133111961974763,0.4998800544735283,-0.28156006067152617,-0.45401796248957377,-1.5043467975263627,-0.9698249667885573,,0
108,,0.17413725428771806,0.80840830472974,-0.7486979446377214,0.23169957362433102,0.301282777052234,0.4593794301153585,0.8885265223616596,-1.701742982230752,1
109,0.335140090547763,0.32757426853842286,0.2349338043926224,,0.9208203149267808,-0.21543211166649523,-1.6463361487192685,,-0.2532042871019237,0
110,-1.4464821262057974,1.5565778538132358,,0.5931347066657855,-1.0350019491823306,,-0.31676444378336954,0.4863851059583187,-0.024530350359169856,1
111,1.4652704605329057,0.6981932678476748,0.47256550282901816,-0.7307966397479981,-0.4193493822150548,0.20341144703546324,,,1.1820576763109867,0
112,0.17939393406095042,,0.10050484319466005,,0.5479358749690425,3.1340381538459026,1.198230736296357,0.9420132226533307,0.10064380756641153,0
113,,-0.3822043502321009,0.19781032573559693,1.5096683449330521,1.6372806430373896,0.0430958279898162,-1.268570126070445,0.805362533242017,-0.49613199708047967,0
114,-0.8062940981156873,0.2664220125661939,0.006860975279709798,-1.399696832516521,1.2120614756863737,-1.6549072250163805,0.9492071859224482,-0.3033190267480282,-1.7251185487939438,1
115,1.0179177624216609,,,,,0.7922437562971573,-1.1423738403643329,,,0
116,,-0.5372994612682322,-1.0936073895161456,,1.1558466743642826,,0.41109765393561054,0.11785368751503318,,1
117,0.8304458085669123,0.3313781599801685,-1.6710499071384088,-0.6781161638339335,0.6208152836198642,-0.48522687914688495,0.1969342860889273,,-1.5094984251371455,0
118,-0.18680208057359152,-1.359299522618904,-0.9127574417452362,1.9446435805575881,,0.5927996686907513,0.029942438385454438,2.041915369536924,-1.0425538960187,1
119,1.2961644578010054,1.1168294556957692,-0.9104154964079209,0.24056304475244317,-0.6989998397424211,0.06094437719255724,0.316919009559972,1.2566058708502457,0.7809726630019825,0
120,,0.8412418065690326,-1.26441476377532,-2.9319168005624574,,,,,0.08562250374430662,1
121,0.9396022887459519,-0.6322009718183094,1.1533401983829406,-0.4309132518560997,,,3.0212503223912153,0.24605802834244528,,1
122,,-0.6246555058456884,-0.016222202740066475,,-1.4655054612354055,,0.346726066202518,0.049248669521770976,-0.35486849417458954,1
123,-0.1977792246249594,,,1.3913639592401494,-0.5123084439108645,,-0.5381360516013068,,1.1520176381680454,0
124,,-2.0948711346584865,-1.3700646140809365,,-1.1857911930342846,0.3153293395334992,,,,0
125,0.5935954321499334,,0.432119328716605,2.304695107322277,1.2960844167790766,0.010183643485155885,0.3889082012829646,-0.1386577343505331,1.6600211331893198,0
126,,-0.18722722268361072,-1.1931241442242828,,-1.591039049704496,0.8203193970750425,-1.283147384765026,0.4048496158130397,-0.2640748422752318,0
127,-0.5521982038058861,-1.3441563705116575,-1.6358635705873223,-1.4626267277217657,-1.6930038559968312,0.027899968886185376,2.111254876817394,0.35746853864088785,1.140833631980302,0
128,-0.6978774853198817,,-0.4503828515630728,0.9850328978878206,0.34162720986267414,0.7010459620435131,-0.9518225377881743,,0.44942525392825566,1
129,,0.5879912069715998,,-0.5871339307274501,2.042757459620158,,0.8634766605041326,0.41340782226569944,1.9695943105052014,0
130,0.586901189927329,0.5109231961730573,-0.6358948036888362,1.6277289263491697,,-0.3479193377973899,0.6429496593636383,-0.5887552600653877,-0.06468494847309615,1
131,,,-0.6797691184593665,2.0558535152009103,-0.3950767247478984,,,0.7106074654779916,1.2174578971571706,1
132,-0.9542526664325635,1.5559724101993857,0.9034213423471931,-1.1939572573356563,,-1.2195592367331611,2.128890662382399,,-0.6777240881370289,1
133,,-1.1427156545074908,-0.2390535535976437,-1.1153818396189676,-0.25736593617728487,,0.7284048084420744,-0.5075976592495863,0.881945728695196,0
134,0.09422978929118853,0.35601012909319407,1.503575356578064,0.04490481555082169,-0.9634771084176014,0.6887468877982023,0.08719418998652693,-0.050083632926034,-2.1019561834086544,1
135,,-0.9256746390601779,0.34249440538789355,0.9070289404051042,0.0721836969774447,2.3274929230230446,-1.542910281127268,0.6365615069702945,-1.0005691280225644,0
136,-0.7866017141441322,-0.2861592749925638,-0.23924861457952531,0.3370481010667102,0.7633357098769059,,0.0947078676878407,1.1796548823504633,-1.0999503695808355,1
137,1.0090002747709832,,-0.35385189941578515,1.220688775675595,0.4189582358167929,0.7183414685707616,-0.08366490242340417,,-0.4495522473196699,1
138,,,-0.36879757069041524,,,1.107868024460978,0.7691583555423234,,-0.7407948977343869,1
139,-0.9205603900322916,1.1962775508051964,-0.2899098521677232,0.668152673232943,-1.1477468286063828,,-0.868542313898286,0.5534945617600489,0.8530212720539091,1
140,,2.0816061749452928,-0.04271616175184015,-1.6251867230063184,0.5045388074536569,,0.2541833921079369,1.1367615908288133,0.5439262237523668,0
141,-0.7348319541225862,1.2657352813520442,0.24025575563947787,,,0.007169371673716011,0.6889608255300315,,-0.08279171249248497,0
142,0.13122888041140918,-0.8593708826692245,-1.0277137906031866,,0.1420873982238631,-0.3251449911208826,0.7263589987868866,,-1.019875206978253,1
143,,-0.9888410368949765,,0.7966564710282419,0.7680029356147715,-1.6642572145668704,-0.17354093604336823,-0.9021882603451264,,0
144,-0.8858627576050635,-0.46358404567262196,-0.03929957200172007,0.3110075227686527,-0.8364239769388931,0.6813581289461439,,-0.24238574365354296,-0.9606789313339734,0
145,0.4191519291468895,-0.6947914976265933,-0.9700337270620213,1.6246526033763475,-0.3068069617129261,,-0.2029363622211923,1.4799743013593087,,0
146,-0.35103580449274874,0.7296530909533825,0.8157259474322136,1.1312802460352784,,-0.2742728322106183,0.5434394485895647,0.4993072965637166,0.4788279365668054,0
147,-0.6852347472380151,,,-0.3975057453022367,0.5953457097554594,-0.003990079074380869,0.5412285520008998,,1.5896634745462093,0
148,-0.40213367913813947,-0.6620216151119468,-0.21887122726602232,-0.07877101439142087,,-0.37562956233273026,0.12072474473323516,0.714197558354391,0.06092203638189019,1
149,0.5807863777196061,,1.5082284052912511,-0.9241493920963183,-1.7482037102364631,-1.374866427981808,-0.3169481544762076,1.651846370196322,-1.261030000493446,0
150,0.6661868586700751,-0.9700797074707881,1.3007940399673794,0.5260423887082539,1.7986880681768245,-0.30114011180159705,,,-0.12278617712715532,1
151,-0.6625547330715637,-0.8160263966454143,-0.6456551424846826,-1.2091965620638039,0.7842580668490817,-0.1486021607537897,-0.021579345209282067,0.24891267739311618,-0.39202599096806495,1
152,0.9854818736073306,,0.08643171911029932,2.1241769412647464,-0.6018536067858572,-0.01676613294053904,-1.2911294288470532,,0.7310405361792001,1
153,1.5578031380113038,-0.7310940888657855,,,-0.4875319057322638,-1.2506279229388897,,,,1
154,0.254892059331216,,-1.3352674996224634,-1.5942966364121998,,0.46950536166504364,-0.9617267334851147,0.8347920880368458,2.2675313932189303,1
155,-0.46200064151350984,-0.9975089642360343,,,-0.841139712413663,-0.5180745767022786,-0.3315148235339504,,-0.48495922621058407,1
156,-1.231632138133905,0.13192072754917847,0.006828310882811534,1.973068646068955,,1.7843438447363935,0.40891750126331466,,0.004965641865215438,1
157,,0.5681554666845964,0.20871844534594608,1.6447160930346458,,-0.5055326071833972,-1.0927656356820477,1.1814640008002364,-0.17898384434384246,1
158,-1.3244886455358076,-2.1736321420737297,0.7825554737279518,0.5969421035430794,-0.9311025500594841,2.3017493899770796,1.5800716632090623,-0.7190702599034243,0.2347886359202958,0
159,,2.07570784507457,0.9789226674417204,0.2594364435640707,0.3831968343287789,0.15162395190855688,-1.362675187051938,0.4389556170479484,1.380007615728861,1
160,-0.7068068330104753,-1.305725178512721,-1.41129844705206,-0.9748841510474762,0.9717771442547054,0.42439708341541266,1.4114313113416816,-0.3651739801413045,0.6210864436571368,0
161,-0.3571521781354829,-1.0581957050688042,0.1296921066636908,-0.40768434969217743,0.22579194108288758,0.03502694878717317,0.4340130904421475,,0.476865755092575,0
162,0.8807154034227247,,,1.694930636088745,,-0.6570879302262412,1.0078136330682266,-0.9005788627233424,0.6270151248946303,1
163,,-0.8754346378173407,1.4352719236308578,-1.0161699998738205,0.724531173897531,0.013193848748811882,,1.5210545203226176,-0.2002169688783139,0
164,-1.2328571414062852,0.9318871985936746,0.9392316277756152,-1.127414155066225,0.11090097051492444,-1.3232551189332362,0.692365370391708,0.7260274355157162,1.542962716906424,0
165,0.7486388660068503,-0.21560600653002704,,-0.8867051510678614,-0.43217498023680717,,-0.18564184341689455,-0.8473093856693953,0.9205610096409393,1
166,1.4660987118182809,,1.8906333549035519,0.9805104683804752,0.8283445164837239,-1.31559634561876,-1.4570255047380491,1.0889890745927238,0.21536526469056802,0
167,-0.1139939407739374,,,-0.10347962259782631,-0.3161504738568469,0.3441470271942142,-0.44668769485558896,1.4900144106936826,-1.9820168849298014,0
168,,,0.3675902894796515,0.7328759006541979,,-0.7365091578672528,,-0.7859336196482872,-0.29560229979704733,0
169,1.068021079441733,-1.0718867593658485,-1.3234450176685177,,1.2848961545079214,,,-0.6138681847635016,0.3953266900704212,1
170,-2.2905308998744496,-0.5012297087955145,2.0438475705060557,,-1.0525551471802699,2.1789175009556607,0.27197715463319116,-0.5431658860993511,0.7212058877704238,0
171,1.4434137875839663,0.12034249600599137,-0.7941723473434072,0.5544916574264411,0.4358276938303094,,-1.0027607381864716,0.7541293788155516,-1.1813948742726268,0
172,-0.24631346891371234,0.2506715681534776,-1.0172639336826803,-1.0405251493250363,-0.8866751812634686,-0.3165795190704553,1.783740000082792,0.4660003763973086,1.0115145796250875,0
173,-1.0576267992263806,-1.0502590762076442,-1.2690622504309752,-0.9969076913938745,0.6016809223442803,1.106629510243168,,-2.141196908145843,-0.47439416505992477,0
174,0.3403394085111367,0.698118759789666,-0.22297770094361186,,,-0.2387322075865278,-0.8587832241170341,,0.2905294675879755,1
175,0.23843016475349893,0.03228405607460953,0.7996758310234243,-0.5589612161306119,0.223651972230123,,-0.39662840419699846,,-0.34632288526043264,0
176,0.6498786435027663,-0.8622969770843842,,-1.2581650272409612,-1.3649291941780894,1.1134537369881865,-0.6870129459033361,0.9076189867422005,,0
177,0.41514117879356033,0.09736060744982442,0.7718933364153027,-1.4241370621596983,-1.4873354237687482,-0.43653668255457523,0.010929751400733654,,0.4478593959386176,1
178,0.27713315935097993,-0.11195924015217627,-0.14781191010862457,,-0.2829306891048509,-1.278265652121616,0.966132620880725,-0.2790715355259922,0.25170366007443457,0
179,,-0.029815339445845464,-0.7508175260976266,,0.6321723220705003,-0.927900460067893,,-1.2496567417299016,-0.3206754132451104,1
180,0.3729099077133939,0.03783687731272078,,,-0.613112999571217,0.8044781052763536,0.03972451360798173,1.3639228838856232,2.4419899763624855,0
181,0.9600670979511771,0.5330159905528534,0.27306658352991614,0.12026086343471086,-1.3857270190280595,0.8219735983534312,-2.3869693503057436,,-0.36415204181131716,1
182,-1.452473703345575,,0.21256155489895687,1.0889153760330215,-0.3641414424596206,-0.31003299124304795,0.9449285790282872,0.2050771026651826,1.6871180300491961,0
183,-0.33132935332641006,-0.2809708482014847,-0.6349211173415411,-0.8021298889118036,-1.1781205288031333,,0.45995074279874987,1.5668156469978278,-0.013305112312345395,1
184,,0.8254014979622157,,,0.19510992669199997,-0.5059850456096632,-0.5389465690732813,0.6426310208648116,-0.7309487432438595,1
185,,-0.6088730427719381,,0.7391205399818579,1.1973358365503453,-0.3344486942726478,,0.7885445120091985,-0.4884937933587638,1
186,0.8268464108010455,,-1.2578155101897077,-0.375942240849687,,0.5553299583110999,0.9535402473477942,-0.217685436931345,-0.5243494138573024,1
187,-0.27815283195640655,,,0.3488384371472075,0.9225599526091628,-1.7426449493530565,,-1.2472635591265946,,0
188,0.863603858833284,0.3285290842672389,,0.19170515690372106,0.05823234912474166,0.5317548843672285,-1.0342081259570353,-1.1037940808608946,0.22883079352851474,1
189,,,1.6201920344392355,,,2.155385674062189,,0.15361381836652385,1.5707132401034916,0
190,,1.1221662670654395,-1.1420443670152385,1.3742918820257193,0.0679685420184123,,-0.5628640264993734,-1.1361311048747273,,1
191,,-0.3423638847958057,,1.4139986079154871,-0.026916972946921715,-0.09818760264999324,-0.5682893077710173,-0.10532054255082425,-2.501370903934272,0
192,0.17952700492553164,1.8151115728998932,0.10590431263723976,0.03830732382124675,-0.6800944342675056,0.6450859274677954,,,0.5867450958441646,0
193,0.374635895118346,-0.3947672001216932,-2.552560847018397,-0.4541331891017406,0.7067478898503484,-1.93356430754996,,0.5824499789024068,,0
194,,-0.36864784369601056,1.1640113793981597,-1.376073044954309,-1.1453162884750303,,,,0.8357175460397933,0
195,,-0.46245898619964665,,0.04107253483810255,0.18947644508512568,0.20875926527059704,1.2506021928448974,-0.34791642208118345,0.7949221140987961,0
