InstanceId,X2,X8,y
118,-1.330711320179414,0.8614619725144034,1
119,-0.12299458527121185,0.6228113398232865,1
120,0.9371021479780093,-1.6027610909624797,1
121,,,0
122,,-1.2229235612810248,0
123,-0.3756554326700584,-0.5859222618550312,0
124,,-1.0048508334249444,1
125,,-1.3424041030932827,1
126,0.3750688420686545,-0.006179424037326889,1
127,0.04966664643688368,,1
128,,0.06013580689091429,0
129,-0.38056641445439127,1.1524634073549376,0
130,-0.056031839340895846,0.05736803355188935,1
131,,0.5601613436752441,0
132,3.106521953810184,0.16595426679274644,0
133,1.6512306456082984,-0.300933872340146,1
134,-0.4544472007601005,0.2754204455650618,1
135,0.61832811614672,,1
136,-0.4271337832123981,0.29889127095159507,1
137,-0.8656649685171871,1.42170217804168,0
138,-1.7870163809375954,1.1322904318550344,0
139,-1.229348705025708,0.44025650092643226,1
140,,,1
141,-1.2742751886629555,-0.04498468353586771,0
142,,0.2116705461190715,1
143,-2.254467591437006,2.0039101615679393,0
144,0.05806539920978417,-1.3658640019273307,1
145,0.8210249862799982,-1.093803364539774,1
146,,-1.2695860599045523,1
147,0.6946908135229845,-1.314350485591978,1
148,1.2787981716949068,-0.11574136270518594,1
149,,0.6681114888810955,0
150,,0.2984545053920213,1
151,0.49349009992726756,-1.2382862382865956,1
152,1.194754892959138,0.05130612011683168,0
153,-0.09884663608164383,,0
154,0.9319659085650065,,1
155,0.6265476910550946,,1
156,-0.03031173599735407,0.024777571986245174,1
157,,-0.467079492190751,0
158,,,1
159,,-1.0631831366380953,0
160,,,0
161,,2.0839718631524318,0
162,-1.9494525985660294,-0.18531711972148096,0
163,,0.34124912472520597,0
164,,1.0982366148582121,0
165,0.41228332479039215,-1.1853945157049024,1
166,-0.05975428717914584,-1.6974062710623978,0
167,-1.5599110637249038,,1
168,0.1610547399793032,0.9325841334305565,0
169,,,0
170,0.6180592999158669,,1
171,1.3718878499489473,,0
172,,,0
173,-0.688759358175893,0.4261180016746539,1
174,,-0.9365373783819839,0
175,-0.3136833596829501,1.76299350719112,0
176,0.6378883919656556,0.9558053023696209,0
177,,,0
178,1.414539123178067,-0.9900557586050317,1
179,0.16133892410833206,-1.2348576311983506,1
180,-0.20208601426752235,,0
181,0.6524791630447451,,1
182,0.12798144215871968,,0
183,2.824614836444124,0.026898536792150752,0
184,0.763898330675768,0.5013275777272448,0
185,1.8557126395459569,-0.5971210726988445,1
186,1.1622817470901976,0.7306081848605964,0
187,-1.4630026510156695,0.8668150675079437,1
188,0.5710256383260198,0.5538033708050396,0
189,,-0.44201616038894026,0
190,-0.43574419965062394,1.5677869950224919,0
191,-1.9815880833685524,,0
192,0.37913075157004605,1.31430008226434,1
193,0.10999871033756113,1.5974791853282724,1
194,-0.23071488675808594,1.2444839659546683,0
195,-1.7860999069102457,0.09957483750924627,1
196,0.4634392121719872,0.8391676539121578,0
197,,-1.414589849782102,0
198,-0.19664927956401274,0.40845976506431114,1
199,,,1
200,-0.21828827389582947,0.5213327803625322,1
201,,-0.276617249894207,0
202,-0.323746596413675,1.6408971082224715,0
203,0.06951127134527553,1.0939063092232133,1
204,0.704181046804826,,1
205,-1.2613416561023554,0.87803988669197,1
206,-0.6638152432953057,,0
207,-0.658705587305035,0.9548237996645293,1
208,-1.3594946198413695,,0
209,-0.38059533732934364,,1
210,,-0.5453653589218674,0
211,-0.9821289217887105,0.015115358442275423,1
212,-1.4735970636613336,0.5073674291510114,1
213,,,0
214,,-0.2870741732693164,0
215,-0.3566943323260397,-0.22651016966292986,0
216,,,0
217,,-1.4262350835376305,0
218,0.8954367140458059,0.2090500653387244,0
219,-0.61255315437073,,0
220,-0.4725153016685441,,0
221,-1.0732628023947932,,0
222,,,0
223,,0.4040759096891789,0
224,,-0.7603793885482841,0
225,0.10949146237876918,2.5138039293711256,1
226,0.4178212580204136,,0
227,0.2706117291893765,1.0938924213505121,1
228,0.33163426153112463,,1
229,1.7942660362151037,-0.4191887944402244,1
230,,0.11523666990531385,0
231,-0.7764403371549798,0.42359988481496497,1
232,0.35802895657490436,-0.46600764267028943,1
233,-0.6399656317994614,,0
234,,-0.004638361563754515,0
235,1.2496709816820268,-0.39089034192023026,1
236,0.21045610693233802,-1.0143842368147533,1
237,-1.4864627817270069,0.08075543880336972,1
238,,-0.1534864967534924,1
239,-0.5409728416642938,,1
240,0.3148384264260779,,1
241,0.19968957567255016,-1.5367856841697813,1
242,0.39220970027658864,0.387508729286848,0
243,,,0
244,-0.2623370865827388,-0.5481260856806014,0
245,0.33503409713045035,-0.26204563283103655,1
246,,0.916120098516333,1
247,0.035230955286754115,,0
248,,-0.11746412127792294,0
249,,,0
250,0.3670391819769417,-1.0739836239849527,1
251,-0.21645763413087316,-1.0810011732580906,0
252,,0.6707551026950436,1
253,,,0
254,-1.564470525384438,-1.0258783146556694,0
255,-1.0204164710789259,,0
256,,1.6367394609723278,1
257,,-1.7050090458577263,0
258,0.10543377245947755,-0.8793564766545844,1
259,-0.5734250969452968,,0
260,1.353637889462618,-0.5985246869634395,1
261,0.3292617195771926,,1
262,-0.1513173785477685,-2.242232165940687,0
263,1.1114402594071446,0.46602739387296505,0
264,-0.17338521177503446,-0.4184497110017654,0
265,-0.7704662053540936,0.6149594349269831,1
266,-0.36520884011049193,,0
267,-0.4745838604874334,,0
268,,,0
269,-0.43060965547518076,,0
270,1.3200771092221426,0.2526681904355768,0
271,-0.44414615718632416,0.31972160282965173,1
272,-0.7287115062930428,,1
273,1.0877674145701277,,1
274,0.3331478956225974,-0.23736195925647186,1
275,-0.1577808762747403,-1.905020996332464,0
276,-0.9374269287159926,,1
277,,0.04772833963759867,1
278,-2.0799161607241787,-2.7962425778182904,0
279,,-0.3534052326787484,0
280,0.9470563941016615,0.6660815605451841,0
281,0.15820826348632297,,1
282,,,0
283,0.020498963190904586,,0
284,,,1
285,,0.689531533785482,1
286,-0.14197372616799986,,0
287,1.2009587299444167,,1
288,-0.695961603940792,0.3372209611627105,1
289,,-0.29913357673653496,0
290,-1.1241119713179983,1.0181313528421052,0
291,1.5961605422609453,-0.5389287361062352,1
292,1.1679327697305322,1.0342485846293563,1
293,-0.05568367750494324,,1
294,,,0
295,,0.5670854273381495,1
296,,0.9914192563042804,1
297,0.6376745293831255,,0
298,0.045705061587996955,-2.2965079756986424,1
299,-1.4292407302608579,-0.37186611131423475,0
300,-0.9363042422837117,0.6672592529852264,1
301,-0.15114970534628713,,0
302,1.6051598611351012,,1
303,,0.5554527779192995,0
304,-0.09569388860254284,-1.094085665287242,0
305,-0.8309786359650345,-0.01670558932891629,0
306,1.7208093615568614,-0.35719008119971896,1
307,,,1
308,0.6465008087636194,-0.05969449025721475,1
309,0.8152397110231693,0.7685180570723886,0
310,1.1858313168403403,-2.287272505350814,1
311,,-0.42529660779081385,0
312,0.7143646519885097,-0.47749387379602426,1
313,,0.49313368512274847,1
314,-0.2993192326876967,-0.7044375086778387,0
315,0.1576447300200301,,1
316,0.7051377394254574,1.2013898028212042,1
317,-1.0822420164660398,-0.5033093210986843,0
318,-0.8932466484606822,-1.1554592198255207,0
319,-0.6972322397364362,,1
320,0.039442362471538726,-2.0500920410692984,1
321,-0.896882047542952,,0
322,,-2.450268844413258,0
323,-0.9573618888950617,0.32997830420024976,1
324,-0.6002452186588554,0.7468208501513217,1
325,-0.3023670646770842,,1
326,-0.8442391019285811,-3.6432411045321538,0
327,,,1
328,,-0.1456815324324518,0
329,0.5218419885808632,-1.113411398962317,1
330,0.17189672631652705,,0
331,2.2385810800336805,,0
332,,-0.34676254125024136,0
333,-1.6464219072252082,-0.6743146159104609,0
334,-1.4472651445490552,1.3164216351204379,0
335,0.04346587897966101,0.6998583807145945,0
336,-1.050687225989523,,0
337,,-2.791849639193467,1
338,,-0.12426803188975036,0
339,,,1
340,,-0.643025794541247,1
341,-0.907325718116943,-0.29896585932707564,0
342,0.8284352591708465,-0.08044197728286936,1
343,1.3464988458659413,0.3742356189591608,0
344,,0.18427241190297788,1
345,0.24915620274878775,,1
346,0.06471367575576148,0.2818359614092265,0
347,0.37869191645308664,0.4653478998801857,0
348,0.04985284923276302,,1
349,,,1
350,-0.36588574181806754,1.4515113626594356,0
351,0.3711786875456611,-0.3993084105890161,1
352,-1.7173723958711435,1.3548709032391386,0
353,-1.1298928259567012,,0
354,0.5128329300176352,,1
355,0.8573236488048834,-0.7107073038111943,1
356,1.6129523610603385,-1.2261266891811362,1
357,,0.6373336423271634,1
358,-0.2664301045527003,-0.29576206353342815,0
359,0.35203575259481845,0.027267032577862407,0
360,2.4980229950808623,0.08206983159715843,0
361,-0.43306105013202106,,0
362,,-0.612650458729501,1
363,,0.16645953941087843,1
364,-2.4409297262873046,0.03750420365994625,1
365,,0.6018785748619959,0
366,1.5143116841336628,-0.05355234902221115,1
367,-1.0681369004140904,,0
368,-0.24118752544637448,0.32553413476537085,1
369,0.3139267240710295,-1.0315664180581992,1
370,1.4887591069527508,0.700760196760944,0
371,-0.8223185883326259,2.026536330553352,0
372,0.8225514556704936,0.10925247198278329,0
373,-1.1759535404050176,1.6270005354212727,0
374,0.0074189776142423594,,1
375,-0.5141777967471751,1.332747258498853,0
376,-0.6390505075955848,-0.10577216512503551,0
377,-0.8701187746170194,,0
378,-0.21292559938289485,,0
379,1.6485570802955307,,0
380,-0.7818820601464039,-0.600689516484107,0
381,0.4336631547839238,0.8232570032922435,0
382,0.5480398190676923,,1
383,,,1
384,0.4472797354514221,1.6603261359423713,1
385,,0.17775218830671866,1
386,1.826817609367801,-0.5576274179781555,1
387,,,1
388,-0.8967634987928071,-0.6989846017972912,0
389,,2.7961177217929234,1
390,-0.014805831930009467,,0
391,,-0.4252490657277312,1
392,0.2776740621118778,-1.080759254278886,1
393,-0.6529232197901406,-0.4446914026149157,0
394,0.9664275951956383,0.21735258660998918,0
395,0.13308535347186198,-2.4920684839703706,1
396,0.38316481300214655,-1.778596422039435,1
397,-0.3119873475944425,,1
398,1.3128646774729407,-1.218398615230084,1
399,0.05878687833271226,-0.25156096110167375,1
400,-0.09341506401781552,0.05489526638451231,1
401,-1.12352220048747,,0
402,0.6065217591591051,0.2707667432916883,0
403,,0.26673380898602184,0
404,-0.38480500701569614,,1
405,,-0.9656311911158424,0
406,,-0.6661679002333111,1
407,-0.6039760466019296,0.9861331592278934,1
408,,-0.4373384489966441,1
409,0.8742415448327807,-0.5786366656681022,1
410,1.6450835694451023,-0.5527454322356915,1
411,1.1723536407412996,0.3450349161689293,0
412,-0.5477752970150516,0.2774712705237435,1
413,0.4132049238981678,0.6026623850349025,0
414,-0.25989626258159354,0.7368794864139258,1
415,0.18066079903163354,3.479741652037988,1
416,-1.4158018982407012,0.024552724317300705,1
417,,0.9238109431648072,1
418,0.06406200189963897,,1
419,,,0
420,-0.5646554582984091,-0.020598418029896176,0
421,0.3927558884317821,0.06995270914284753,0
422,0.6247135470538687,0.35696570773503356,0
423,-1.6682767593497352,-1.4504193591788295,0
424,-1.6777393064860138,0.7319767695067007,1
425,0.11913615270029905,-1.4303443050351403,1
426,-0.14781377699121742,1.0323238737779061,0
427,1.0857906485683366,-1.520484017011534,1
428,,0.192598027910744,1
429,,,1
430,0.41796464857708887,-0.3476683556731994,1
431,,-0.7200041297876754,1
432,,0.46105355049678304,0
433,-0.6891776748703696,-0.3247900372670629,0
434,0.47378153946398976,-0.31900742501364443,1
435,0.5787189014929159,-0.6304599917794058,1
436,-1.569020656555903,-0.7357498712332284,0
437,,-1.1559087555745495,1
438,1.225241360402655,,0
439,0.06809178847439734,-1.7049872288739996,1
440,-1.0976697715829205,-0.9471536981325859,0
441,,-1.4458358893057608,0
442,-0.7313137972887137,,0
443,-0.023725630276194617,,1
444,-1.24524969926942,,1
445,,-0.3896138643148621,0
446,1.1450620914904253,-0.008247180502125487,1
447,-0.5538001856104934,-0.37022563921203533,0
448,0.8417768798126454,,1
449,0.951937142907129,2.27149097355302,1
450,0.6769967497320629,-1.387027399416366,1
451,,,1
452,-0.14421737913149252,1.380339316761501,0
453,,0.6757775665784523,0
454,0.7511645685713371,,1
455,-0.1287633773025896,-0.7162426415214589,0
456,-0.1899913985291674,-0.02374132870945649,0
457,-0.2733117634981969,-0.4115789793280703,0
458,0.20847906184826512,-0.9077190851642425,1
459,-2.2565533088818817,,0
460,-1.42535798005617,-0.03153354815877958,0
461,1.5405050790415706,-0.35969992146747565,1
462,0.2708671050455819,0.4481424091752091,0
463,0.7878675771344325,-0.2544836135259427,1
464,0.21053539693976395,,1
465,,0.8785183803726703,0
466,,-0.41878044192972147,0
467,0.2431521598330227,-1.2097510010112786,1
468,,-0.28079041654345804,0
469,,-0.2722215123703112,1
470,0.1832054943613583,-0.3498570736972075,1
471,0.4033752620788371,0.6388760893255735,0
472,,-1.0435973192024695,1
473,0.46415888803734284,-2.5843973729522327,1
474,-1.0713420718300335,-0.13531088680636216,0
475,-0.7718358839855544,,1
476,-0.3255175249950864,-1.436534293527814,0
477,0.0511737288968382,0.47440604046278667,0
478,,1.051449305019401,1
479,-1.3890901336773929,,0
480,-0.33325705563907443,,0
481,,0.09182373167896891,0
482,-0.31869765310368997,-0.5867620580475189,0
483,-0.6964125654845051,,1
484,0.43259155611676897,-0.16664222825217112,1
485,1.134979131030184,0.7757320175174712,0
486,,-0.48620240966891193,1
487,0.3842599995375563,0.4351981200412736,0
488,-0.1423885289969772,0.864222902289663,1
489,,0.09824973522110718,0
490,,2.6466390601516205,0
491,-0.9177657356787842,0.7978529471855753,1
492,,1.7320776876419894,0
493,0.6964765545759067,1.2605492541769223,1
494,-1.064277658030492,0.6759420108091843,1
495,0.15833277668936746,0.31508057264008793,0
496,-1.4175688846351508,1.5950104470334838,0
497,0.9252711197043476,,0
498,,,0
499,,1.1009239839466252,1
500,0.8431150332986006,-0.14964898419440759,1
501,0.3324314401728162,-1.549663532080639,1
502,1.265474316391895,0.28154885894573056,0
503,-0.4634298278721865,-0.8348933416214906,0
504,,1.322707388177212,0
505,,0.9166883543014293,0
506,1.2344177370335705,1.0392831345884312,1
507,-0.8423430018272687,0.7012994539513417,1
508,-0.7925634434357895,0.7585991818041976,1
509,,-0.07617774386448231,0
510,-0.1987751554470284,-0.2680003925575665,0
511,0.21264340621861927,0.303677283199443,0
512,-0.9850920013628307,-1.2637752958911639,0
513,0.20933957648535648,-1.2356669351833964,1
514,1.0522162266901762,-0.30251909930502524,1
515,1.426683698616722,,0
516,-0.1071836364311412,-0.5521584827227313,0
517,-0.9001859788800213,-0.10026618987449314,0
518,,-0.6119617795443171,1
519,-0.019382963136959246,-1.0696111076570818,0
520,,-0.48287378537528336,0
521,0.717234463195256,-0.6851680084326605,1
522,0.5790216064391017,0.6183937741498648,0
523,,-0.21675481611503689,1
524,,,0
525,-0.8527767876650948,,0
526,1.7584028720111962,-0.11514767206117846,1
527,0.20540979919558458,0.7240525212945462,0
528,,-1.2132749366429865,1
529,1.5900588638672553,0.8249590137952529,0
530,1.182416031366222,-0.12051401984217615,1
531,-0.6782261281209173,-1.55376264337027,0
532,,-0.4276132759588996,0
533,1.1079139150624617,,1
534,0.5279325594771584,1.8655560178777482,1
535,-0.04193217279925726,2.0882308821319553,0
536,1.5022020486980625,0.28257916435256836,0
537,-0.6400720963971915,0.9122035072250777,1
538,-0.22415187951190804,-0.4788296527626704,0
539,-0.7149797462628604,-2.0356982340243515,0
540,-0.9289808382595219,-0.6107619740900968,0
541,-0.8269553031855957,,1
542,,0.6551439753347427,0
543,0.8489905862638385,,1
544,0.40331357995844624,-1.2688999841506892,1
545,-1.1320840369433838,-0.29428081214210955,0
546,1.4083635522649183,0.9742083776395627,0
547,,0.06354909801387316,0
548,-0.8353674445213635,0.05300384905533352,1
549,0.30811455443824537,-0.76094976724237,1
550,1.6383937030246527,-1.1941225658319674,1
551,-1.874903814482503,1.5596742326545663,0
552,-1.9330126445378535,,0
553,,0.6575435028734552,1
554,,-0.5729494456846448,1
555,-0.28736385351217997,0.5796927741837452,1
556,-0.08797860960966264,-1.3657592695407792,0
557,,,0
558,-1.237152016999422,0.8798794809003777,1
559,1.446995769552924,-0.6199722423159927,1
560,1.1059977703582922,-0.8799607388235234,1
561,-1.3675667331095618,0.8009599514725281,1
562,-1.1821887144360173,-1.9580876855735427,0
563,0.7399276580394127,1.173191240603929,1
564,-0.4548249113760631,-0.31617241526651113,0
565,-0.49140519325496074,-0.7326715454760879,0
566,-0.2461737398807549,-1.0285053800264223,0
567,,-0.3295052953783261,0
568,,1.1312984556627435,1
569,2.0702895286806533,,1
570,-2.277168415935235,,0
571,0.323535574255103,0.38462228641356283,0
572,,0.6892194938916262,0
573,0.2803452525386408,,1
574,-0.2981137981256087,1.1209519216321335,0
575,0.27388151485567613,0.4207211066801653,0
576,,,0
577,-0.38906285136647034,-0.5649911167017924,0
578,,-0.3919433126248967,0
579,-0.7836682240011712,,0
580,-1.2609378753916238,1.4701282895313819,0
581,0.37564169419171783,1.1044054115691178,1
582,,1.1416032357881596,0
583,-0.43613723669613497,-1.4797572412938251,0
584,,,0
585,,1.507149521592003,1
586,0.8562431301666511,-0.30867306163556796,1
587,,-0.8423812717827638,1
588,,,1
589,-0.25861979461056267,,1
590,0.8825906250395681,-2.3306661622534937,1
591,0.35844120537098656,-0.27588588040674267,1
592,,-1.6239698969871361,0
593,-2.0464843785721754,,0
594,-0.3878998673286734,,0
595,-0.763346530337024,-1.5133624168387643,0
596,1.5620707056580747,-0.03511901990987802,1
597,,-1.9266298528586527,0
598,-1.601209311771035,0.03882439503278531,1
599,-0.07717541182879616,1.0809680283122594,0
600,,0.27674598108098497,0
601,1.3766544874539617,,1
602,-0.8485441491703806,-1.1717111612744688,0
603,0.25287292139439405,1.1136194637434818,1
604,,0.8712627775070648,1
605,-1.4716145745718967,-1.6778296184760848,0
606,,,0
607,1.7409260439912322,0.8757716914029091,0
608,,-0.15890683199068442,0
609,-0.09394898828275114,0.7622823621201691,1
610,-1.1615777980454616,-0.37152444602416124,0
611,,,0
612,-1.1982450277102181,,1
613,-0.028382683667352897,-0.4097808829768714,0
614,0.3079093472959257,,0
615,-0.2565479797067184,,0
616,-0.44400082344251385,,0
617,-0.11523259683628832,-0.45426249161867255,0
618,,,1
619,,1.032895102821418,0
620,-0.4857348821428175,1.143661611746537,0
621,-0.7232619803101789,,1
622,-1.7310040114226686,-0.3781604857300272,0
623,,,0
624,1.4372436562641866,,0
625,0.5921373001287258,-1.4129696428828038,1
626,-1.2361003318666446,,1
627,-0.004004650890995768,0.4600092278789005,1
628,-0.7781096751847008,1.4176454742024194,0
629,-0.37970886922240255,0.3050788105546836,1
630,-1.125217931570657,-0.983977828721048,0
631,-1.815459995123503,-0.2471654095175399,0
632,-1.7888180031368857,,1
633,,,0
634,0.5046516228739485,-0.6908304188190146,1
635,-2.216733354261075,,0
636,0.2695670400937839,-1.4704115865903695,1
637,,,0
638,0.5907179365900146,,0
639,-0.3887738719039459,0.8122083303113696,1
640,-0.28995748403494553,0.42257264227142843,1
641,1.3204328138493238,1.439789647889928,1
642,-1.0892196502787337,-1.0671307217246953,0
643,0.2559672513363241,,1
644,,0.11601832903792798,1
645,,,0
646,-0.25451401654742406,1.1792708372392389,0
647,-1.6230614209104495,-1.3494536164884805,0
648,,-1.291980538846546,1
649,0.036000313662512724,-0.6536651850995612,1
650,0.6969991367931223,1.3532630607108465,1
651,-0.7186976125887814,0.303482230734183,1
652,0.37977514679526886,,0
653,0.9489050285002569,-0.4591387886914054,1
654,-1.1775697395544458,-0.13084948512950306,0
655,0.25797671748723505,,0
656,,,0
657,0.5358587424682759,-0.027554739842183616,1
658,-2.723754686063677,-2.2827290431329286,0
659,-0.40401976672846823,-0.191374952981876,0
660,0.6303015741067787,0.11798965573162323,0
661,0.6038835803261771,0.810814619198153,0
662,-0.11156937404956031,,0
663,-0.6797822604998932,0.5509952785153512,1
664,,,0
665,0.6698946568597456,-0.03326910832552692,1
666,-0.5483451161206462,,1
667,0.3277984652098643,,1
668,-0.29673989814902646,-1.1607687696630258,0
669,1.1656679590550978,-3.3884624410210376,1
670,1.993036157525464,,0
671,-0.32928627168717345,1.053150829159572,0
672,-0.038321963671156124,-0.0845333307277224,0
673,2.048866871870322,,1
674,-2.7840033659019054,0.4208670108620445,1
675,-0.2792307174802229,,1
676,,,0
677,2.375959661148546,0.026417601013673336,0
678,2.640008814275223,-0.8380654126669969,1
679,,-1.6517993954292463,0
680,0.6107139183607939,,1
681,-0.2431048473780127,-0.7981854066987548,0
682,-0.7557778478786946,,0
683,-0.242752697104456,1.0534252584311883,0
684,,0.3651342375997227,0
685,-0.10694797548508343,,1
686,-1.0467353439835905,-1.3503835900309245,0
687,0.23636304828222218,1.3246406589103117,1
688,0.12189691052374257,,1
689,-1.0932017364488955,,0
690,-1.429603131447986,-1.0997758223017464,0
691,0.48266022461440755,-0.587700003570586,1
692,-1.4127884263403965,0.22258207101559527,1
693,,-0.6114010500127556,1
694,0.2902557665467358,-1.1374820968287642,1
695,,-0.4611850086073811,1
696,,1.5120519147885148,0
697,-2.1392915163467046,,1
698,0.1739341433449435,,0
699,-0.5462817128373901,0.7360520645391513,1
700,-0.05144463483332244,-0.17037238627816662,0
701,0.7955632389279151,-0.16097073102663953,1
702,1.598789235302589,0.9844303289566556,0
703,0.5796904179608595,0.6094243754711915,0
704,,0.7793908261702975,1
705,1.9336980291291264,0.1910166973446599,0
706,0.30265851321637743,0.7671613490123435,0
707,0.3766848059005443,0.3866313545908373,0
708,0.14649447811439967,0.7067276104616149,0
709,1.1144904918168026,2.71008536047005,1
710,-1.0450517813794804,0.7659350098664622,1
711,-0.7003183684173505,-0.1427719241843917,0
712,0.1747557581264921,,1
713,0.9246203151322229,,1
714,1.3979338872754077,-0.20148825987062519,1
715,-0.30502718252966415,-0.25833108332066,0
716,,-0.5930425123642138,0
717,,-0.11161710408989468,1
718,0.5806687314039215,0.3658318357265458,0
719,,-0.7582066478170342,1
720,,-1.2964048410739588,0
721,,0.4885548144682586,0
722,-0.07422107999337589,,0
723,-1.682355597907876,-0.4488655988750863,0
724,-1.4986634587826033,-1.2091081451996544,0
725,1.2325770143770598,-0.9477108635761786,1
726,1.293918314421689,,0
727,-0.483441710918912,-0.2804652270579178,0
728,-0.14832113514550066,1.9635536456303546,0
729,1.6521377190463635,1.7018438941793212,1
730,1.0286791393844095,1.3082832882138677,1
731,,0.6265914973157193,0
732,,-0.9017826956508738,0
733,0.9793516612603744,,1
734,,,0
735,-1.49055092687409,-0.29151857075066817,0
736,1.5690091236276096,1.3279326982886555,1
737,-1.7729016447052202,,1
738,,-0.3307739334758459,1
739,,,1
740,-2.395943521903012,0.8823994047371618,1
741,-1.1314782210343621,-0.66682316138701,0
742,0.05552787871881058,,1
743,1.7098074101362444,0.7911594240844552,0
744,0.26143991872628697,0.6928867328655858,0
745,-0.7993644982649678,0.5068546758768377,1
746,0.4834594141014011,0.36938046696179594,0
747,0.21663642310418205,-0.37045760874008477,1
748,,,0
749,-0.07659008895093163,-1.1371230327063502,0
750,0.3890626552704788,1.7316701561298227,1
751,-0.8463029442435944,-0.6232641475340086,0
752,-0.14399504249167971,,0
753,-0.7256932793362845,-1.0372516271214196,0
754,0.8593558454215527,,1
755,,,0
756,0.17614947343379853,,1
757,-0.893453205154318,2.217600245132823,0
758,0.6494708348819738,0.7820507531464232,0
759,-0.6965575754709118,-0.7927628870192144,0
760,,-0.8409924896055727,1
761,-1.1971690354690776,1.724569976461671,0
