InstanceId,X1,X2,X3,X5,X6,X7,X8,y
247,,1.8690731779302947,1.9986517828426917,1.059555992140354,,,-2.7232976064445507,1
248,,-2.0727953650159554,,,-1.1293086913149104,,,1
249,,,1.5748012716331254,,0.69784789156625,0.7441285153451404,0.3905077991136179,0
250,,,-0.2902098990696151,,-1.3273379716799938,,-0.9412065938372706,1
251,,1.0395754995361506,,,,-1.042836575827544,0.7286506136743225,0
252,,0.8916308174159727,,,-0.046205326502289354,,,0
253,,,0.3024899806725867,-0.6539941224010871,,,,0
254,,-0.018563941236751424,0.15255415637639963,,0.6854050320427586,-1.0053095543616903,1.5078121024947713,0
255,0.767539541655599,,0.7401726886994976,-1.1426519370816866,,-0.33961218090522594,-0.858077758106566,0
256,-0.10115933330465669,,-1.7764574833617761,-0.6697550830277628,,0.7473931891908435,-0.4965766359061978,1
257,0.18476458178091262,0.33689855192878676,-1.0283552370334303,,-2.162571817735288,2.0482781242317154,,1
258,,,,,,,0.18722462216725186,1
259,-0.5408994594663344,0.07132532955731997,,0.36882704906463276,0.07556488554479734,0.6314581065779132,,1
260,-1.2681770321441426,-0.2556739972170612,,1.7983665403405602,2.0971155210215042,1.0237266937080913,,0
261,-0.034386713520919085,-0.6289125609212958,,,,,,1
262,,0.37941549614698866,,0.6521736549528766,-1.6337725170043813,,0.17963901706550717,0
263,-1.0756526308622216,0.4186569607954716,,,0.014129622150611282,-1.9232045060928635,-0.38064628931405575,1
264,-1.0259565751898005,,,-1.3382818038511461,,,,1
265,,1.0308811705133787,,0.1408020237807262,,-0.6365460971083418,-0.01815760720406395,1
266,-0.1504270036555215,-0.16745652439158623,1.8379990662731451,-0.008461779618702382,0.8043334829271127,,,1
267,-1.0673202961919435,,,,,1.4550166319631528,,1
268,0.9787131061300843,,,,,-1.7745706154117413,,1
269,,-1.274407441534482,,,,,0.5088824232043504,1
270,,,-0.13215198751894003,,,2.133626399144128,,1
271,1.7697769649373754,,,-1.0077799622815165,,,,1
272,0.38639689486617645,,0.502574731770909,,-2.198966303975342,-0.9740545541886333,,1
273,0.22162390610305419,-0.5673528627253758,-0.5481944980717821,,-0.4224949727207042,1.4218369437124454,,1
274,-2.403182543984141,-1.6364001838939721,0.7267375512648376,,,,,0
275,,0.7733302001338086,,-0.26718556746151845,,-3.0502569336141807,-0.057085026094456925,1
276,-2.480059279150845,,,0.5323816260272033,0.5865120489413732,,-0.7659084503095628,1
277,-0.02822697809838874,-0.9301321400272904,0.01247037389809603,,1.5578451085712004,,0.0678703438983622,0
278,-0.5630704722937752,-0.8292853446732719,,-0.006281888533460539,2.354609749680485,,,0
279,0.7981508519265669,-1.757466765531303,-0.053290410511819764,-0.5002921936182616,0.0012749845580620398,2.922227554225154,,0
280,,-0.8983650538532263,0.345666728340069,-0.6006267076561654,-0.1850466128970495,0.1564375710495709,,1
281,-1.4462310903196531,0.45310484548325114,0.7716877797712822,,,-0.8266618299528642,-1.5949003654493075,1
282,,0.21792660169082187,,,,-1.032347818074726,1.250776290667524,0
283,1.7023757178245267,-0.9699040598053176,0.15654911143720698,,0.7493812835228739,-1.0537944923946396,-0.1940766335760704,1
284,0.8898336486320279,,-0.06400440873325633,0.3994180700796272,,0.692137649962625,,1
285,,,0.5541230120829875,,0.18963515709164178,-0.5166305433396211,,1
286,0.44451040429458,1.019205487188668,,,,-0.4795867923080393,0.4835052030661052,1
287,,,0.7156202085070481,0.4762871426398047,,-0.9732937464268064,0.39541288699816135,1
288,,,-1.3767483477284028,,-0.5417959424275405,,-1.483284761221154,0
289,,,,0.9274044208001924,,0.8838119009551145,-0.9932160413520773,0
290,2.051264535538441,1.268947104917883,,0.28432783596210426,-0.7801253709829494,-0.6122535742170804,-0.4416993010999895,0
291,,-0.5312397777665097,2.2798150816041693,,,-1.6966486189870484,-0.04112034493387796,1
292,,1.558136808277142,,,-0.36195500851695334,-0.013016484955209594,,0
293,1.0618204772944861,0.461059060790376,-0.026518152914702563,-0.47194570847919043,,,-1.725418981279807,1
294,-0.14165180082369588,,,-0.33274673793715526,,,0.6149052555631597,0
295,,,0.04571743573637191,-0.04483266396012939,,,,1
296,,,0.6428829175753867,,0.1388562590514215,,,0
297,1.5159908117803635,,1.2109234501843587,,,,,1
298,1.0188351040720323,0.34256150957762954,,1.3163164789066952,,0.5038268535488369,,1
299,,0.551547175791135,,0.9374289296170234,,-1.1272479832184867,-0.4679294503282953,1
300,,-0.7526829972348015,-0.5787748303140824,-0.5380329627136947,,-0.22754324310691806,,0
301,,,,,0.1889590453280471,0.5858440742827193,,0
302,,2.5989214109768985,,,,,,0
303,-0.1876905441980007,,1.100197833144638,0.5657201391478376,,-0.7999004881292412,-0.19867294898612514,0
304,,0.8610790686606162,-0.2585561882327288,,,-0.41643921106617404,-0.16390361025490155,0
305,1.7889840881998196,0.14763234016374666,-0.4835870874101427,,,-1.1061119697654216,,0
306,,-0.13709890474900852,,,,1.7833318899382349,1.0340448800095299,1
307,,-1.5426069552874204,0.2030941940724946,,,,0.032600721447050625,0
308,0.7303635822348237,,-1.7110884610786974,,0.9329287918319279,,-1.8249981721972746,0
309,0.42677921469670427,0.8565608043346741,-0.1384783316442954,,0.5463311890303696,,,1
310,0.7986260081943328,,0.456842629720811,-1.9239785327317038,,,,0
311,,,,,,-0.39064925235752795,,0
312,0.49276027010811496,-0.26242426875749225,0.35205609443532365,-1.009604311592311,-0.6174584571341403,0.9658269740845481,,1
313,-0.38590915749140847,-1.5517253136664306,-0.7654100836494098,,,-0.7511839103592394,1.766267632525008,1
314,,,,,,,,0
315,-0.49829967437663925,-1.2638534861466406,,,,,,0
316,,0.1627339929723125,-1.406967250669948,,-0.4423024145436351,-1.4063828008208887,,1
317,-0.8220696386813373,0.7493484827270188,0.6839741770491048,1.6223396973536919,-0.02434762244152535,,,1
318,-2.3985339806127888,,,0.4609984902228098,1.4607794471259805,-0.25299771715096914,,0
319,,0.8301188233477566,0.2157057788773559,,,,-0.5974089400224043,0
320,,1.1087570332913865,,,,-0.761539822831643,,1
321,,-0.33347002258195774,0.6112741734190816,2.0058417388962844,,0.5011463586285484,-2.097483182130632,0
322,,0.8581648449227006,0.4477961497577324,-0.596759241859387,0.2635370537543631,,-0.6371422570967117,1
323,,0.8553233215929943,,0.3973998242199357,1.2646709931841618,1.7563506665175443,-0.20742205338070901,0
324,0.32373820660795494,-0.6432045987319142,,0.21625494884906368,,1.1674841355029761,,1
325,-0.0017453905168259751,-0.07774405977628271,0.487179219477159,,0.09643401453499531,,,0
326,,,0.23905877150531274,-0.9364762639979525,-0.6365452921117698,0.24235811776762645,,1
327,,,,-2.1249667759784314,1.2141295628405493,,,0
328,0.6898056051604574,-1.644315127041942,-0.6639341452236198,-0.621651122590212,1.7229877432979457,0.04086545331028271,0.6439156406145439,0
329,,1.4299354086037042,-1.7747222700244165,1.006821643126162,-1.5429346520737395,,1.1951602091414235,0
330,-0.14477663097787843,1.2536002330136842,0.8658387773825897,,,0.46549739850266475,,0
331,,,,0.5415237450976591,,,-0.005359556775540461,1
332,-0.44215538875016186,-0.7447369276493161,,0.27346824342800874,,,-0.6913751759672614,1
333,,0.18588741032942896,0.8388920724660371,-1.5294903095120682,-0.5725492577639186,,0.5365226898751329,1
334,,,,,-0.009035710622895939,,-0.054852945575117995,1
335,-0.017813646138044342,,,1.4354049222252934,,0.08786963943694746,,1
336,,,-1.5330076040499785,,-0.11796815261571796,,-0.6328885187495596,1
337,0.845080803042326,-1.3543979803334878,0.5134384958956326,,-0.426440536022175,,,0
338,,1.6845374571822542,0.8110477730441827,-0.02179597665617857,1.863365685202797,-0.6722830174116379,-0.7128504172049716,1
339,,-0.06730609885207388,-0.6057460900100302,1.1319013261282738,-0.9628740580935063,1.2105245235390316,,1
